Source,Target,Tweet Type
sofipips,lucasrocha365,retweet
japoronguei,derrotdevi,retweet
_talitaa__,talvezricas,retweet
_talitaa__,lucassbivar,retweet
iuri_rebelo,lucassbivar,retweet
derebere123,hypex,retweet
soutoorgasm,eusouosena,retweet
quentecomobebes,bolotacmcompota,retweet
urdanetaa_,alvoradagames,retweet
batata____,moonlightmuh,retweet
gsr1404,g1,retweet
1904way,eusouosena,retweet
joao_viieira1,derrotdevi,retweet
lucas__zzz,eusouosena,retweet
jeiigirio_11,davidalfonso205,retweet
tosihuuu,derrotdevi,retweet
0meamin0,tech_lagi,retweet
piayboiace,i_am_wildcat,retweet
lcburgues,derrotdevi,retweet
_talitaa__,diego1santos4,retweet
teuvirus,talvezricas,retweet
jv_trakas,steam,retweet
dalacoste09,derrotdevi,retweet
distronit01,porquetendencia,retweet
leomadruga7,eusouosena,retweet
youngmoneyikes,gustavo90916809,retweet
minderghum,ayrtonytomasi,retweet
pabloesnoob100,favsalchipapa,retweet
endycrash,laluyadi7,retweet
umgostosokkkkkk,diggo_carvalho,retweet
valentinfenza,codigoguest,retweet
eduvoser,g1,retweet
martinm69_,videogamedeals,retweet
itsfatax,alphasniper97,reply
jean_maracuya,monkey_d_rayan9,retweet
eduvoser,derrotdevi,retweet
dazzyrm01,porquetendencia,retweet
tatianavsc_,eusouosena,retweet
geraldo__ray,dapp3rdragon,retweet
thonyyyc,eldiariodedross,reply
hishigatonyu,derrotdevi,retweet
_gamingbug_,i_am_wildcat,retweet
melian_moreira,porquetendencia,retweet
patarkev,rednesia,retweet
supersonicl_,sayorijoestar,retweet
seludope9,tech_lagi,retweet
alex14750,kdutheviw,retweet
pruebaxd5,sayorijoestar,retweet
caradpudim,derrotdevi,retweet
gst_rze,talvezricas,retweet
lucaselfo22,talvezricas,retweet
irispistache_,ayrtonytomasi,retweet
itsfatax,peereira7,reply
tumadremanda,el_lolesmivida,retweet
gsr1404,talvezricas,retweet
_gamingbug_,_fivem,retweet
viniciusnetocr1,poxarog,retweet
cara12bowman,i_am_wildcat,retweet
chickendoit,jvcom,retweet
viiihtaehyung,derrotdevi,retweet
amirimann,matheusdaring_,retweet
pruebaxd5,miyawakidinades,retweet
alepdnish,matheusdaring_,retweet
itsfatax,thegrefg,reply
itsfatax,peereira7,retweet
jo_infinite_,poxarog,retweet
joaovmusic90,derrotdevi,retweet
dariotmsilva,derrotdevi,retweet
lucnalexnd,derrotdevi,retweet
mae649,ayrtonytomasi,retweet
orbitchx_,sayorijoestar,retweet
berkusbircanus,paptircem,retweet
danizinhosb,cicerodrigoo,reply
leo_fortun,derrotdevi,retweet
bittiesluvsosa,bruhitsbigsam,retweet
abi_metall,jorgegodoy90,retweet
juanpabloparrah,jihonelfacundo,retweet
slicky1x,vraxooo,retweet
brokenheartty,derrotdevi,retweet
denisthenerd,shinobi602,reply
aiden88622628,vraxooo,retweet
surtarey,derrotdevi,retweet
nerdluih,derrotdevi,retweet
wonderwaffle_,hypex,retweet
vtfqrs,eusouosena,retweet
wintourblue,lucassbivar,retweet
hectoryakobi,sayorijoestar,retweet
luqueraa_,derrotdevi,retweet
gsr1404,gomescavalero,retweet
sr_generico,derrotdevi,retweet
itsfatax,nilojeda,reply
everlace,poxarog,retweet
ncorroza100,porquetendencia,retweet
gonzagaleticia_,poxarog,retweet
alfredojose167,teleamazonasec,retweet
wanmuhdkhairi3,gtaonlinenews,retweet
alvinseven77,rockstargames,retweet
alvinseven77,epicgames,retweet
i_werlich,derrotdevi,retweet
elnacho48522866,sayorijoestar,retweet
atoledo_11,porquetendencia,retweet
mikecag23,linustech,retweet
moralesbru4,el_lolesmivida,retweet
guechmooooo,theorus_,retweet
blackholworn,derrotdevi,retweet
juanipoblete,el_lolesmivida,retweet
goofyj1,alvinseven77,retweet
goofyj1,rockstargames,retweet
goofyj1,epicgames,retweet
attaboyw,g1,retweet
trav_williamss,iam_johnw,retweet
gustamba,derrotdevi,retweet
samuelenzzo,derrotdevi,retweet
xpizzananas,theorus_,retweet
lopes17rafa,eusouosena,retweet
letiscas,hypex,retweet
chuteplz,i_am_wildcat,retweet
juan14sc211,ucam_esports,retweet
fatinizzaniaf,tech_lagi,retweet
ieonardowallas,ravhena_,retweet
peevido,porquetendencia,retweet
quasicoco,mikechieknows,retweet
kouchin68,hypex,retweet
gaara1girl,h2odelirious,retweet
jeff_madinina,theorus_,retweet
designedbyfaux,vraxooo,retweet
nataliatokio2,ignlatam,retweet
mardokaa,talvezricas,retweet
brianxxx12,sayorijoestar,retweet
esnazuuu,lucasrocha365,retweet
blackholworn,lucasrocha365,retweet
the_floor_above,linustech,retweet
danielroli90,chollometro,retweet
tiokabe,derrotdevi,retweet
brianxxx12,el_lolesmivida,retweet
bendidi9_ben,talvezricas,retweet
xjujuperesx,talvezricas,retweet
kiirai666,derrotdevi,retweet
kakes32,el_lolesmivida,retweet
saloo____,eusouosena,retweet
yheey_,talvezricas,retweet
twittaleticia,lt_cherry7,retweet
mansused,vraxooo,retweet
felipep74096154,rinconfortnite,retweet
leeealz,derrotdevi,retweet
agustin_rombola,porquetendencia,retweet
who_173,vraxooo,retweet
miria_idea,engadgetjp,retweet
muchosmunchitos,lordruffles,retweet
norodgames,juanitosay,reply
petroniom18,g1,retweet
francoguerrer0o,bruno_8893,retweet
falheii,derrotdevi,retweet
lifeissucksbro,derrotdevi,retweet
luigi56378315,el_lolesmivida,retweet
petroniom18,derrotdevi,retweet
pedro_coelho05,eusouosena,retweet
crystalx_rl,vraxooo,retweet
hishigatonyu,lucasrocha365,retweet
hishigatonyu,anauhts,retweet
cunhx11,poxarog,retweet
zudinhatta,linustech,retweet
cedisticceds,linustech,retweet
luigi56378315,ayrtonytomasi,retweet
lucaspf170,derrotdevi,retweet
davipestanacf,derrotdevi,retweet
itsfatax,ibaillanos,reply
peishun895,engadgetjp,retweet
pauloferraco,d_sasakii_,retweet
matheuzesss,derrotdevi,retweet
hishigatonyu,gomescavalero,retweet
fxnseca_crf,derrotdevi,retweet
henryslatt,haalo1231,retweet
no7oriou,pauloheiden,retweet
dinorex77,sayorijoestar,retweet
ricaaardiin,derrotdevi,retweet
sergioa68638496,irusantana,retweet
sergioa68638496,auronplay,retweet
h20dio_,talvezricas,retweet
itsfatax,luisitocomunica,reply
bfrlaizac,talvezricas,retweet
aaronschez,irusantana,retweet
aaronschez,auronplay,retweet
piky_peachy,nyia_,retweet
mannzziq,tech_lagi,retweet
petitcanards,jvcom,retweet
powerplug17,derrotdevi,retweet
clarkeee100,poxarog,retweet
rodenwolf,derrotdevi,retweet
lucasamxro,derrotdevi,retweet
hassan__5k,i_am_wildcat,retweet
lucaspf170,talvezricas,retweet
disableddin,matheusdaring_,retweet
holakhace_777,el_lolesmivida,retweet
iaesuavontes,derrotdevi,retweet
acaguilar98,bruno_8893,retweet
pqpspace,g1,retweet
someonespencer,lucasrocha365,retweet
amyliaazhar,tech_lagi,retweet
angel22xyz,sayorijoestar,retweet
beetlej69780109,lucasrocha365,retweet
antoniobazelat1,dryan2018,retweet
robertorjq,chollometro,retweet
bistamamrohaimi,tech_lagi,retweet
beetlej69780109,lt_cherry7,retweet
pedrobatistarj,derrotdevi,retweet
reiyama_,derrotdevi,retweet
carlose50202807,derrotdevi,retweet
gfalmeida10,talvezricas,retweet
kurtgafner,riotpxl,retweet
prassmeirense,lucassbivar,retweet
giraldidiego,miyawakidinades,retweet
chronoss10,sgcgate,reply
chronoss10,nation_orville,retweet
3nki7,g1,retweet
sweatysea,onepiece_freakz,reply
sweatysea,epicgames,retweet
joserod129,teleamazonasec,retweet
nfs_mizan,tech_lagi,retweet
natancvmpxs,lucasrocha365,retweet
ali_turk38,theorus_,retweet
humberto2906,derrotdevi,retweet
3nki7,derrotdevi,retweet
infinnydoom7,theorus_,retweet
pierroqp,starry_cat_tanu,retweet
pierroqp,engadgetjp,retweet
ezequiel_5768,eltomex56,retweet
bep1897,shiinabr,retweet
gabyysabrine,willrsf,retweet
kande36509,hypex,retweet
solnataly_,porquetendencia,retweet
skipgames,rockstarsupport,reply
cistiano17,talvezricas,retweet
h_lourenco27,eusouosena,retweet
guille9616,porquetendencia,retweet
claudiogonzalo,vraxooo,retweet
nevents1,theorus_,retweet
thurcp,poxarog,retweet
que_demencia,derrotdevi,retweet
a_littlething_,derrotdevi,retweet
isamjoe98,tech_lagi,retweet
nadiirawr,tech_lagi,retweet
simon_ept,shxnku,retweet
dalanholjulia,alvoradagames,retweet
humberto2906,lucassbivar,retweet
dixiememeous,riccio_valerio,retweet
bteush,derrotdevi,retweet
alex97fernandez,rinconfortnite,retweet
alvesss_16,derrotdevi,retweet
ilias_greece,haalo1231,retweet
afifghjkl,tech_lagi,retweet
ameer__hmzh,tech_lagi,retweet
sidehustlesam,videogamedeals,retweet
mob82135987,dalasreview,reply
eytchaporra,derrotdevi,retweet
r_as_in_art,yourlocalheroo,retweet
fernantagg,derrotdevi,retweet
andrem3k,eusouosena,retweet
adamvkml,theorus_,retweet
victor_guilhen,dgabrielz,reply
prassmeirense,kdutheviw,retweet
httpstaey,derrotdevi,retweet
ruidinis19,eusouosena,retweet
antonio_rafael8,eusouosena,retweet
allmiight__,riccio_valerio,retweet
hishigatonyu,rafaelul_,retweet
iuricavalheiiro,derrotdevi,retweet
bdtrigoli,talvezricas,retweet
vizardout,chollometro,retweet
phantom90451,i_am_wildcat,retweet
mattmorciglio,linustech,retweet
marcoda72951275,jvcom,retweet
eoh_igu,poxarog,retweet
renatobarbisini,porquetendencia,retweet
hazmanrasid,tech_lagi,retweet
millenniumjay,anthonybward,reply
poissxn__,monkey_d_rayan9,retweet
abracaxi2,derrotdevi,retweet
leutilsa,derrotdevi,retweet
el_tio_dano,monsterdroiid,retweet
el_tio_dano,youtube,retweet
dprozorov,iphones_ru,retweet
whoowashi,g1,retweet
may_light_insa,porquetendencia,retweet
juaaaancamilo,miyawakidinades,retweet
naamaestacogido,sakermaker,retweet
jonath_ms,alvoradagames,retweet
c0rrr3ia,eusouosena,retweet
joa_martinezz,porquetendencia,retweet
abracaxi2,lucasrocha365,retweet
c0rrr3ia,g1,retweet
germinadork,porquetendencia,retweet
bradderz125,hypex,retweet
someonespencer,bracinhojames,reply
someonespencer,pqoshomensmorre,retweet
sypher8_,riccio_valerio,retweet
carmenramona123,teleamazonasec,retweet
tyler_hallacher,verge,retweet
rafaelm_crvg,talvezricas,retweet
iwnjamil,tech_lagi,retweet
solcibet,porquetendencia,retweet
nehuenidiart,sayorijoestar,retweet
anfarid_,akubrisik,reply
anfarid_,asknonym,retweet
fernantagg,talvezricas,retweet
aaron_____davis,barnacules,retweet
leisbmx,derrotdevi,retweet
andre_lzfr,iam_johnw,retweet
eudiogooliveira,derrotdevi,retweet
leandrorvalin,poxarog,retweet
c0rrr3ia,willymouram,retweet
abracaxi2,poxarog,retweet
badgalguiga,lucasrocha365,retweet
louport_,poxarog,retweet
bielgouveia01,derrotdevi,retweet
theredkr1,dryan2018,retweet
loucodoice,crucxfied,reply
uligibson,chavitaam,reply
hg_13126,miyawakidinades,retweet
gonzalo8899,sayorijoestar,retweet
yvsmineb,theorus_,retweet
jotasoutoo,derrotdevi,retweet
elrandomtv,sayorijoestar,retweet
miguelaho,onlineenlinea,retweet
hendriel_,moonlightmuh,retweet
novinhoruiz,poxarog,retweet
sypher8_,nextplayo,retweet
josdiogomenezes,talvezricas,retweet
jonibouvet,el_lolesmivida,retweet
dalphega,sayorijoestar,retweet
eudiogooliveira,willymouram,retweet
gniziolek,harustarrysky,retweet
_gabrielbaia,talvezricas,retweet
kruistis,captainveggy,retweet
gonzalo8899,ayrtonytomasi,retweet
gustavohmmoff,derrotdevi,retweet
rage_demon1,rage_demon1,retweet
buenohp,lt_cherry7,retweet
albs_carl,finnt730,reply
heypandastico,lucasscasco,retweet
tatiana_cfdc,lt_cherry7,retweet
yhlqmdlg22,jihonelfacundo,retweet
logicalkiller98,i_am_wildcat,retweet
johnnycanela,talvezricas,retweet
fos_ca,derrotdevi,retweet
tdf4matix,theorus_,retweet
cartoonguytwee2,thetweetjesus,reply
bracinhojames,willymouram,retweet
kimveranga,verge,retweet
thonzada22,badtripri,reply
itmerinzler,hypex,retweet
ajaxajaaxajax,lilarrt4,retweet
emaquintanawrc,porquetendencia,retweet
fdefido,sayorijoestar,retweet
sleepz_th7,derrotdevi,retweet
vitao_sa,alvoradagames,retweet
camilly63787939,derrotdevi,retweet
rallf_neves,talvezricas,retweet
_cheekyasf,linustech,retweet
aliaawani,tech_lagi,retweet
eusimeao,derrotdevi,retweet
xojvls,nyia_,retweet
marikitaribut,rednesia,retweet
bielgouveia01,lucasrocha365,retweet
fapianox,linustech,retweet
matheus_sant01,derrotdevi,retweet
juanbernab1,sayorijoestar,retweet
kuku_sanches,eusouosena,retweet
umbebocego,_felipelealkkj,reply
hikarualine,derrotdevi,retweet
andreibleortu,linustech,retweet
luizin_b07,derrotdevi,retweet
bellthegaomon,barnacules,retweet
submica99,vinisz__,retweet
arrozinie,derrotdevi,retweet
nicblevrai,theorus_,retweet
natsssuu,theorus_,retweet
mrkoalahgg,vraxooo,retweet
jakespringer16,i_am_wildcat,retweet
sleepz_th7,talvezricas,retweet
floppycabreraxo,el_lolesmivida,retweet
guilherme6654,dryan2018,retweet
gabrielbass1998,verge,retweet
rashy67,djvincevinnymac,retweet
justeunjoueur,jvcom,retweet
kidmikeee,italkfortnite,retweet
krasmanalderey,haalo1231,retweet
fajryhid,iam_johnw,retweet
mxthouq,theorus_,retweet
matosdiemon,bolotacmcompota,retweet
anaifmaia,faria_andreia,retweet
dihscarlet,derrotdevi,retweet
gvbrielsantos,g1,retweet
syazuwan95,tech_lagi,retweet
hikarualine,poxarog,retweet
ottomullerca,porquetendencia,retweet
elipse69,porkestendencia,retweet
ibbbyd,shiinabr,retweet
mannymannert,iam_johnw,retweet
enjoywt,porquetendencia,retweet
pingucas21,matheusdaring_,retweet
normandy_sr21,italkfortnite,retweet
tiokabe,vinihzv,retweet
andy_pm19,la100fm,retweet
_erick_2002_,derrotdevi,retweet
kosetsukasa,engadgetjp,retweet
gloomycure,rednesia,retweet
silviarosselini,melipefernandes,retweet
irradiattion,lucasrocha365,retweet
lyvia_095,poxarog,retweet
jacksepticfan41,i_am_wildcat,retweet
elrandomtv,rockstargames,reply
comunidamina,caleon70s,retweet
danielseaman151,sayorijoestar,retweet
huugofz,talvezricas,retweet
jj_henrick,talvezricas,retweet
bedcirel,miyawakidinades,retweet
gudgie11,shiinabr,retweet
jpeedroo77,talvezricas,retweet
8sdjack8,g1,retweet
hythamahmed44,games_mixx,retweet
sle3pingzzz,arthuramorim85,reply
sle3pingzzz,youtubebrasil,retweet
felps_campos,alvoradagames,retweet
lioneeltorres,eusouosena,retweet
neto_da_avo,eusouosena,retweet
naomechatesfse,matheusdaring_,retweet
soumarcelomesmo,g1,retweet
gonzalo8899,el_lolesmivida,retweet
jefintomaz,talvezricas,retweet
4n7m_,riccio_valerio,retweet
javiergaliani,hd_tecnologia,retweet
mandylluna,g1,retweet
vcnt0,eusouosena,retweet
_erick_2002_,phafonso1994,retweet
daimdaniliz,tech_lagi,retweet
victori18964840,sayorijoestar,retweet
asdesdq,linustech,retweet
guilhermev18,fiaspo,retweet
cl_reznov,geekhispano,retweet
uribrandon,sayorijoestar,retweet
5aul1,michaelpcmaster,retweet
ajqbdiwjd,derrotdevi,retweet
williantiengo,talvezricas,retweet
jeff92013609,hypex,retweet
mandylluna,talvezricas,retweet
rage_deathxx,rage_demon1,retweet
linxxkim,derrotdevi,retweet
lmullerdisney,willrsf,retweet
__femiguel,g1,retweet
eumarloncassio,poxarog,retweet
alanazainal,tech_lagi,retweet
danielseaman151,davidalfonso205,retweet
alvesandre_24,eusouosena,retweet
eumarloncassio,willymouram,retweet
alemaunzinhuu,descontogamer,retweet
themysticalcrew,iam_johnw,retweet
trippplethreats,i_am_wildcat,retweet
juan_ceccatto,poxarog,retweet
crisventinho,derrotdevi,retweet
chiincho__o,ironhoms,retweet
dekerhell,poxarog,retweet
agustintrindad1,chollometro,retweet
chillybot_,linustech,retweet
dekerhell,lucasrocha365,retweet
55archen,contriteorb4,retweet
rena_gvc,derrotdevi,retweet
baonotwell,engadgetjp,retweet
crf_bk,derrotdevi,retweet
villaxvista,tech_lagi,retweet
guilher33211129,talvezricas,retweet
striker17msia,tech_lagi,retweet
danpes_,derrotdevi,retweet
julianpizarrobj,el_lolesmivida,retweet
fsql_alan,riccio_valerio,retweet
_theoneufkatre_,theorus_,retweet
r_x_digi_boy,theorus_,retweet
dat_alexx,linustech,retweet
flavinkk,talvezricas,retweet
harikuronezumi,engadgetjp,retweet
charamander459,i_am_wildcat,retweet
marcososa_03,el_lolesmivida,retweet
359aisky,fnleaksandinfo,reply
fndenz,fndenz,retweet
yarithissakau,laranjazul_6,retweet
b2j135,matheusdaring_,retweet
infinnydoom7,jvcom,retweet
gonzalo8899,navarreteytzel,retweet
josepablofrias,ayrtonytomasi,retweet
thefalsejebus,linustech,retweet
sypher8_,jordanstronger7,retweet
davedlobato,derrotdevi,retweet
gabriel_alex231,derrotdevi,retweet
infinitybagei,linustech,retweet
rphrxie,tech_lagi,retweet
shukynu1,derrotdevi,retweet
gonzalo8899,jihonelfacundo,retweet
bombril_lxdm,linustech,retweet
tbauerwrites,joshuampatton,retweet
tbauerwrites,comicyears,retweet
doog_aries,derrotdevi,retweet
arielbetta,el_lolesmivida,retweet
vbrrtt,poxarog,retweet
o_jurunense,dropsdejogos,retweet
iodle_,hypex,retweet
cesaire_presley,theorus_,retweet
npack2015,iam_johnw,retweet
pedro79039685,talvezricas,retweet
dv_trx,games4fans1,retweet
leeeonardobnu,talvezricas,retweet
wesdottakeshi,irusantana,retweet
wesdottakeshi,auronplay,retweet
gonzalo8899,epah_que,retweet
battlefront_now,hypex,retweet
gabbxneto7,lucasrocha365,retweet
__lucas__cm,eusouosena,retweet
nagabsss,g1,retweet
dembeleboya,caminotv,retweet
dembeleboya,epicgamesfr,retweet
dembeleboya,rockstargames,retweet
stkabal,sbtonline,retweet
stkabal,sbt_games,retweet
hbatalhoti,kdutheviw,retweet
lirio_iwnl_,eusouosena,retweet
chanandlerbingo,eusouosena,retweet
bellthegaomon,foxygrandpa,reply
tahiroxd,theorus_,retweet
diego71228861,bruno_8893,retweet
crvgjuliia,derrotdevi,retweet
andre_carrijo,derrotdevi,retweet
mugeeziss,derrotdevi,retweet
pepinho42,eusouosena,retweet
02jennih,lucassbivar,retweet
jexongoodvibes,sayorijoestar,retweet
stroke_three,jordanstronger7,retweet
diego71228861,davidalfonso205,retweet
1a2n3d4r5e6_,eusouosena,retweet
gonzalo8899,codigoguest,retweet
sungmanworld,iphonemods,retweet
rso_valentin,sayorijoestar,retweet
gabyysabrine,d_sasakii_,retweet
jpmoura_3,lucasrocha365,retweet
nagabsss,poxarog,retweet
kimveranga,linustech,retweet
bintuimam,tech_lagi,retweet
yoss4n,rednesia,retweet
ozanavunyali,totgametwit,retweet
slkmaddu,g1,retweet
pixeldog6,el_lolesmivida,retweet
pedidouu,riccio_valerio,retweet
slkmaddu,derrotdevi,retweet
coolgreen07,el_lolesmivida,retweet
frsrh,tech_lagi,retweet
joaum_santoos,talvezricas,retweet
karinabesque,descontogamer,retweet
kauanwalterr,phafonso1994,retweet
takecarev,poxarog,retweet
na_75ma,theorus_,retweet
takecarev,gomescavalero,retweet
sarsfieldtomas,eusouosena,retweet
stjepanmaj,captainveggy,retweet
_marcio_valente,eusouosena,retweet
the_owenadams,linustech,retweet
bbeachhbum,i_am_wildcat,retweet
lolopattuhh,kotaku,retweet
birugueites,derrotdevi,retweet
medberg,gameone,retweet
novinhoruiz,anauhts,retweet
xelfer3,engadgetjp,retweet
danyteixeira16,eusouosena,retweet
ryan_sdx,talvezricas,retweet
slkmaddu,lucassbivar,retweet
gabrielgomesw,derrotdevi,retweet
tmshafiq,_fivem,retweet
lourdxs13,epicgameses,retweet
thatguyreeph,linustech,retweet
fxvnder,josh_leigh1,retweet
pk_244,derrotdevi,retweet
slkmaddu,poxarog,retweet
anndycarolina14,nortongiveaway,retweet
viniii_souza,willymouram,retweet
ryan_sdx,lucasrocha365,retweet
zahhmd,tech_lagi,retweet
rbsthomas,jvcom,retweet
luizhenriquesfj,derrotdevi,retweet
srpiinguim,poxarog,retweet
jpmoura_3,eusouosena,retweet
diogoprincipe8,eusouosena,retweet
temporalap,maauguerrero,reply
tfreistuhler3,linustech,retweet
aleatorio_m,matosinhu,retweet
nawa_beat,engadgetjp,retweet
torreon,epicgames,retweet
slkmaddu,willymouram,retweet
flavio_jr94,derrotdevi,retweet
tails_el_zorro,sayorijoestar,retweet
sweet_emo89,porquetendencia,retweet
manocogu,lucassbivar,retweet
marianaffg,eusouosena,retweet
braynerandres,el_lolesmivida,retweet
heldersencadas,eusouosena,retweet
braynerandres,miyawakidinades,retweet
flaviogcrf,derrotdevi,retweet
ntnrrs,derrotdevi,retweet
birugueites,willymouram,retweet
braynerandres,chollometro,retweet
ironmech12,evanzir,reply
diogoroque07,eusouosena,retweet
slkmaddu,diego1santos4,retweet
richythefreak,derrotdevi,retweet
gabbxneto7,derrotdevi,retweet
suhairisuki,tech_lagi,retweet
sansfunnybonesr,gtaseries,retweet
pedrosorrilha__,willymouram,retweet
bloomingxsakura,i_am_wildcat,retweet
joaoped66826067,rthur_tlg,retweet
zerothegamer4,bolotacmcompota,retweet
yoflawhs,i_am_wildcat,retweet
gustavitosb7,alvoradagames,retweet
ammarawad_tech,linustech,retweet
gabbxneto7,talvezricas,retweet
gabbxneto7,lt_cherry7,retweet
canetadeglitter,derrotdevi,retweet
y4pps__,tech_lagi,retweet
umar_khaled_,tech_lagi,retweet
delfinass,engadgetjp,retweet
fastboy95654455,i_am_wildcat,retweet
wank_hilliams,videogamedeals,retweet
miguelctavares,eusouosena,retweet
dannyjafni,myaksiz,retweet
tommy99584880,sayorijoestar,retweet
kookgyeom_,porquetendencia,retweet
jornalhojeemdia,mjabulas,retweet
tgfdpvivedarius,shxnku,retweet
afiqahamiruddin,hypex,retweet
odeioodia12,derrotdevi,retweet
matta_mind54,gtaonlinenews,retweet
d_castanheiro16,eusouosena,retweet
osielramos16,i_am_wildcat,retweet
uwu_ram,eltomex56,retweet
rodrigorock93,derrotdevi,retweet
titisangundala,wild_base,reply
nafiszulkiflii,tech_lagi,retweet
kemi_mp4,theorus_,retweet
yanis__944,carlito__22,retweet
lautarogracia,porquetendencia,retweet
cooleobrad,teff3n,retweet
_3zo9_,games_mixx,retweet
sandrahtm,theorus_,retweet
rodrigorock93,talvezricas,retweet
daanisapee,porquetendencia,retweet
mintylahh,porquetendencia,retweet
muiihhgg,tech_lagi,retweet
maurin2103,derrotdevi,retweet
aftermathrp,_fivem,retweet
cronorg,matheusdaring_,retweet
angelhero86,i_am_wildcat,retweet
justbeasta,hypex,retweet
slkmaddu,rzzy1407,retweet
raitoru070eg,michaelpcmaster,retweet
pedroferreir76,willymouram,retweet
felipeusmari,theakzera,reply
diogomiguel021,lt_cherry7,retweet
agathe970,theorus_,retweet
thegreatpablo_,tech_lagi,retweet
og__benji,eusouosena,retweet
sxrohnta,derrotdevi,retweet
kaaouachi_amine,theorus_,retweet
slnakes,porquetendencia,retweet
forklm,willymouram,retweet
ryouga_884,verge,retweet
noukintfk,engadgetjp,retweet
isabelsofia510,flagie15,retweet
denegao02,derrotdevi,retweet
crflu4n,talvezricas,retweet
slkmaddu,kaiozinhon,retweet
pauldues,videogamedeals,retweet
h1fathullah,tech_lagi,retweet
maty_9815,sayorijoestar,retweet
hzziqq_,tech_lagi,retweet
bonitinhonub,lucasrocha365,retweet
ehlenaxz,g1,retweet
camiloherrero,sayorijoestar,retweet
alanneuh,theorus_,retweet
pedrogb__,talvezricas,retweet
achileandude,sayorijoestar,retweet
haytham_frye,matheusdaring_,retweet
miki_2313,kotaku,retweet
circlebeans,joedoxyt,reply
circlebeans,justinbieber,retweet
aimnnrzn,tech_lagi,retweet
anniluuap,chollometro,retweet
nempo25,_fivem,retweet
pauisalberti,porquetendencia,retweet
krillin63,eusouosena,retweet
robinbogo10,riccio_valerio,retweet
seniorpepinillo,el_lolesmivida,retweet
elsenor_r,sayorijoestar,retweet
megaupgrade,i_am_wildcat,retweet
p_rocha9,talvezricas,retweet
nruinu,engadgetjp,retweet
thesupip,linustech,retweet
luxen_herondale,el_lolesmivida,retweet
lovesguinhoo,derrotdevi,retweet
nabizad_ahmad,hypex,retweet
hsousa27,eusouosena,retweet
tk77185,shavox_,retweet
sinbvcr,derrotdevi,retweet
herbertfake3,derrotdevi,retweet
tacagotaserena,marcos16702227,retweet
wesley_s_godoy,g1,retweet
gabips1973,derrotdevi,retweet
luigrseason,imthedouglas,retweet
enzomarley07,derrotdevi,retweet
sakermaker,sakermaker,retweet
danielr39760946,sayorijoestar,retweet
alexspirit1,theenemybr,retweet
oceaniarp,_fivem,retweet
raven_is_gay,bolotacmcompota,retweet
baianocrvg98,derrotdevi,retweet
farhanybh,tech_lagi,retweet
rulehatesyou,hypex,retweet
itskoolet,itskoolet,retweet
itskoolet,cnloyalists,retweet
delyomon,bruno_8893,retweet
efiicrtl,theorus_,retweet
djfpfaixapreta,derrotdevi,retweet
ark_4ngel,derrotdevi,retweet
gamersu85876182,i_am_wildcat,retweet
contadn,derrotdevi,retweet
andjeom,radintales,retweet
dragonseye1612,chrisi_nice,reply
amiadami,myaksiz,retweet
lucasriverrom,porquetendencia,retweet
takiminase,haleckson,reply
manpiz01,nrggg,retweet
lkarou1201,lordruffles,retweet
ericthegreat53,nrggg,retweet
lovesguinhoo,gomescavalero,retweet
lrsmila,theorus_,retweet
jmoore2k18,i_am_wildcat,retweet
buraco_negr0,derrotdevi,retweet
p3dr1nh0o0,g1,retweet
azizanselm,paptircem,retweet
fran_park,sayorijoestar,retweet
pibaxtonta,porquetendencia,retweet
kim_leng71,linustech,retweet
eretzzz,theorus_,retweet
tttony2x,_fivem,retweet
slkmaddu,kdutheviw,retweet
layne027,theorus_,retweet
smg44844,matheusdaring_,retweet
david__bws,eusouosena,retweet
b0regas,derrotdevi,retweet
code_nomz,nrggg,retweet
yumekotoga,rzzy1407,retweet
facuutaapia,porquetendencia,retweet
imnobody2311,adriangodinez23,retweet
jasmim_mim,g1,retweet
rm_oliveira26,eusouosena,retweet
ssantostalita,vinihzv,retweet
darkseed808,linustech,retweet
lucas_ribeir07,willymouram,retweet
joao_gui001,ufoatom,retweet
cassiiiiis,jvcom,retweet
alif_farhan7,tech_lagi,retweet
thibaudpaulin1,oldschool_kidd,retweet
lindroblox,srtalyna,retweet
andreseladio,doscuatrodos_,retweet
zirtanx,redprice_50,retweet
antoninb11,jvcom,retweet
cesnnabravo,yan2295,reply
bachouillle,jvcom,retweet
davidosconstan1,youtube,retweet
pandaurban,jvcom,retweet
kalauss1,oldschool_kidd,retweet
gameur109tm,jvcom,retweet
isaiah_taya,homie_thehomie,reply
isaiah_taya,amercianproject,retweet
isaiah_taya,greatmonster007,retweet
isaiah_taya,epicgames,retweet
isaiah_taya,rockstargames,retweet
prasann28753930,rockstargames,reply
prasann28753930,epicgames,retweet
prasann28753930,nvidiagfn,retweet
gyanforday,youtubeindia,retweet
gyanforday,ytcreatorsindia,retweet
lnbt07,usselyxion,retweet
redrumsa,valeriavlqz,retweet
jloorms,matheusdaring_,retweet
milesh0t,jvcom,retweet
benkoofficial,cesnnabravo,retweet
benkoofficial,yan2295,retweet
hogu_gtfr,kiefofpolice,reply
hogu_gtfr,canspencer95,retweet
hogu_gtfr,rockstargames,retweet
hogu_gtfr,epicgames,retweet
jervis26ldv,el_lolesmivida,retweet
buerger_roland,rockstargames,reply
copcaki,rockstarsupport,reply
