Source,Target,Tweet Type
kynoxxe,astrogamingfr,reply
hsw11763714,callofdutyuk,reply
lynchyyy08,callofdutyuk,reply
mkaynugget,callofdutyuk,reply
detective_pro,callofdutyfr,reply
hoak2x,callofdutyuk,reply
tacclement,callofdutyfr,reply
basedsant,callofdutyuk,reply
mrbalpo01,scuffrance,reply
tentecabrera,mrxsoki,reply
luffysamaytb,scuffrance,reply
flowsnsl,callofdutyfr,reply
motorjunior_,kontrolfreek,reply
kyliandupuis,callofdutyfr,reply
charavflo,nvidiageforcefr,reply
ibrahim_lvl99,callofdutyuk,reply
cjxwestbrook,callofdutyuk,reply
ohitskirogi,callofdutyuk,reply
rachaelleyshon,boohooman,reply
mentalknife,callofdutyuk,reply
regs98,boohooman,reply
kingrhino999,threeuk,reply
toutannkharton,callofdutyfr,reply
leesibbick,daz260579,reply
gaiaxycod,callofdutyde,reply
samisal91,callofdutyuk,reply
cezero0,nvidiageforcede,reply
the_one_boom,kontrolfreek,reply
alex_6898,kontrolfreek,reply
rdz_elf,kontrolfreek,reply
iwinnax,scuffrance,reply
mateuszdemczak,nvidiageforcede,reply
yuki_x17,callofdutyfr,reply
sp1d3r_ownz,astrogaming,reply
fridjyj,callofdutyfr,reply
kylefortney,callofdutyuk,reply
simonestgentil,callofdutyfr,reply
luffysamaytb,scuffrance,reply
baccawatch,callofdutyuk,reply
8solgestion8,callofdutyuk,reply
dagger_vevo,callofdutyuk,reply
crazyniffler,callofdutyfr,reply
microminus11,callofdutyfr,reply
slordhd,astrogaminguk,reply
im_octopus,callofdutyuk,reply
ckurtis_,callofdutyuk,reply
xxjrodx,kontrolfreek,reply
luffysamaytb,callofdutyfr,reply
x_xgamer14,playstationde,reply
stasiabeautyy,callofdutyuk,reply
joshdasniper,kontrolfreek,reply
drizzydtrain26_,callofdutyuk,reply
loganclowers_8,astrogaming,reply
fijiouttapocket,callofdutyuk,reply
lancejmartinez1,callofdutyuk,reply
yakolion,scuffrance,reply
arham_h7,callofdutyuk,reply
8solgestion8,callofdutyes,reply
regs98,threeuk,reply
narkii47,kontrolfreekes,reply
sylar16_,callofdutyuk,reply
black_heaven77,nvidiageforcefr,reply
gandanf,scuffrance,reply
thatbumkid,astrogaming,reply
samyb33,boohooman,reply
thanujf,callofdutyuk,reply
klasssyyyy,callofdutyuk,reply
miidnighte,callofdutyfr,reply
hayce20,nvidiageforcefr,reply
neezax,callofdutyfr,reply
poolpork,callofdutyuk,reply
h6a9k,callofdutyfr,reply
ju_mp4,callofdutyfr,reply
kyliandupuis,scuffrance,reply
regs98,astrogaminguk,reply
chipsnucleaire,callofdutyfr,reply
thibautchiara1,callofdutyfr,reply
yoanbrz,nvidiageforcefr,reply
niels5fm,nvidiageforceuk,reply
roulbert,nvidiageforcefr,reply
itskyewright,callofdutyuk,reply
l_dlbcq,nvidiageforcefr,reply
berbalee,callofdutyuk,reply
xhduudhdjd,nvidiageforcefr,reply
thibautchiara1,scuffrance,reply
elder_maiq,scuffrance,reply
jwic15,threeuk,reply
masuke2x,callofdutyuk,reply
samyb33,callofdutyuk,reply
im_just_better,callofdutyuk,reply
elpidaon95,callofdutyuk,reply
dbboscar,nvidiageforcees,reply
one_cute_cuddly,scuffrance,reply
tjrsuspendufr,callofdutyfr,reply
zoeypma,papajohnsuk,reply
moh8897250938,callofdutyuk,reply
drgarcia0,callofdutyuk,reply
vertigaytb,scuffrance,reply
kingofdeleons,callofdutyuk,reply
ackermann_livai,callofdutyfr,reply
madakish1968,nvidiageforceuk,reply
groschakal,nvidiageforcefr,reply
traydey_montana,callofdutyuk,reply
kacops123,callofdutyuk,reply
huilletx,callofdutyfr,reply
spookisstv,nvidiageforcefr,reply
rachaelleyshon,callofdutyuk,reply
dannyrayzz,astrogaming,reply
gmkhybrid,callofdutyuk,reply
thedeviate,callofdutyuk,reply
hugoauger,nvidiageforcefr,reply
shahadn01,threeuk,reply
ozzers101,callofdutyuk,reply
yyunogasaii,callofdutyuk,reply
jacobykevin,callofdutyuk,reply
archief2005,threeuk,reply
ryan_nyx,nvidiageforcefr,reply
hischeekiness,threeuk,reply
gee_sweezy,callofdutyuk,reply
mrfloflodu38,callofdutyfr,reply
groschakal,callofdutyfr,reply
justj_82,callofdutyuk,reply
_blyr_,callofdutyuk,reply
simpledropoff,callofdutyuk,reply
tyzon01,callofdutyfr,reply
smilingzerkaa,threeuk,reply
mister__sosa,callofdutyuk,reply
tykecmk,threeuk,reply
19justintime,callofdutyuk,reply
frankantonowicz,astrogaming,reply
ccheca38,callofdutyes,reply
rachaelleyshon,threeuk,reply
mattfps1023,astrogaming,reply
cozzzyq,callofdutyuk,reply
rob_liotti,kontrolfreek,reply
tiki_turner1,callofdutyuk,reply
izatex,callofdutyfr,reply
shintooffaperc,callofdutyuk,reply
jonmelia,threeuk,reply
x_teevee_x,callofdutyuk,reply
finestfinn,astrogaming,reply
ferld_,playstationes,reply
justaliltragic,callofdutyuk,reply
one_cute_cuddly,nvidiageforcefr,reply
kl_phantom,nvidiageforceuk,reply
_el_jabali_,playstationes,reply
droppedbeat_,kontrolfreek,reply
itsaligalan,callofdutyuk,reply
uberwatch,threeuk,reply
jod3n1,callofdutyuk,reply
dudu71200,scuffrance,reply
morley_751,callofdutyuk,reply
lucy201917,boohooman,reply
samyb33,astrogaminguk,reply
izpickle,callofdutyuk,reply
yaaatiii,callofdutyes,reply
tworm9,nvidiageforcefr,reply
darkwolf77750,threeuk,reply
jerryftw02,callofdutyuk,reply
daydreamzps,callofdutyuk,reply
bigbraintime15,nvidiageforcede,reply
bouecyclique,callofdutyfr,reply
bxsxrockstar,astrogamingfr,reply
wisejohny,callofdutyuk,reply
kingofweighthd,nvidiageforceuk,reply
rachaelleyshon,astrogaminguk,reply
stevensfreitas,callofdutyuk,reply
a1sa_,astrogaminguk,reply
heycalv,callofdutyuk,reply
yaaatiii,nvidiageforcees,reply
ethan_t3,callofdutyuk,reply
0fficialpatrick,callofdutyuk,reply
staceyhillx,callofdutyuk,reply
darkwolf77750,astrogaminguk,reply
natural_filth,callofdutyuk,reply
pimpmyshed,callofdutyuk,reply
lucasladd118,callofdutyuk,reply
clovis999_,callofdutyuk,reply
nicolas_sn13,scuffrance,reply
jcon_2k,callofdutyuk,reply
broseph_718,astrogaming,reply
retrogamelord1,callofdutyuk,reply
zensheriff,callofdutyuk,reply
vsnm8,callofdutyuk,reply
iilluminise,nvidiageforcefr,reply
tragiqpvp,callofdutyuk,reply
chocolate__king,callofdutyuk,reply
brainstemreview,threeuk,reply
motholoteboho,callofdutyuk,reply
aposy_,callofdutyfr,reply
rpolancoe,callofdutyuk,reply
aubinrdbg,scuffrance,reply
marcdu31fr,nvidiageforcefr,reply
wrestlenews_,callofdutyuk,reply
verttomg,callofdutyfr,reply
callmetuggle,callofdutyuk,reply
yack44_,scuffrance,reply
enzo_godineau,callofdutyfr,reply
gx10l,threeuk,reply
jamestheplonker,papajohnsuk,reply
londonbirdlucy,astrogaminguk,reply
tomtankengin,callofdutyuk,reply
menjulienm,nvidiageforcefr,reply
xrcjax,nvidiageforcefr,reply
daddysgirl19741,jod3n1,reply
deanm96,callofdutyuk,reply
imthekinghakeen,callofdutyuk,reply
clemtom7,nvidiageforcefr,reply
wrestlenews_,boohooman,reply
wookieeonpatrol,callofdutyuk,reply
young_daygo,callofdutyuk,reply
staceyhillx,boohooman,reply
oxyyss,scuffrance,reply
tistou_wise,nvidiageforcefr,reply
x_avi_no,callofdutyuk,reply
gwall_21,astrogaminguk,reply
bracliey,astrogaming,reply
taywagt,scuffrance,reply
robinson_arlen,astrogaming,reply
bobaloba,callofdutyuk,reply
itokeanditoke,callofdutyuk,reply
pizzawontcheat,callofdutyuk,reply
aa20595337,threeuk,reply
kewnaldo,nvidiageforceuk,reply
__theluuk__,playstationde,reply
sarah_mcpake_x,callofdutyuk,reply
jordanpr8,scuffrance,reply
anay_lina,callofdutyfr,reply
bl0udi,nvidiageforcefr,reply
nathaeltanghe,scuffrance,reply
eazy_emz,kontrolfreek,reply
not_wintark,playstationes,reply
thiccibexx,kontrolfreek,reply
verttomg,scuffrance,reply
crzyzaki,scuffrance,reply
themightyqny,callofdutyuk,reply
kmjueb,callofdutyuk,reply
theblueranger39,callofdutyuk,reply
xnightx3,astrogamingde,reply
remyom31,nvidiageforcefr,reply
chocolate__king,boohooman,reply
onfimarist,callofdutyuk,reply
easyzxd,callofdutyes,reply
chasehoganjone1,nvidiageforceuk,reply
petite_blonde54,nvidiageforcefr,reply
sleepyhayls,papajohnsuk,reply
charisgaming,callofdutyuk,reply
cameron79121832,kontrolfreek,reply
tobie95lad,boohooman,reply
benjigamer176,callofdutyuk,reply
foutiti,djgearofficiel,reply
c_felx,callofdutyfr,reply
r6danier,mrxsoki,reply
kewnaldo,geekstoredotcom,reply
toutlama,nvidiageforcefr,reply
lord_honorr,scuffrance,reply
heloimtim,callofdutyuk,reply
rigon_giovani,scuffrance,reply
ghostplayzgt,kontrolfreek,reply
arthurtissot3,nvidiageforcefr,reply
maxime_slash,nvidiageforcefr,reply
yusufakdag18,callofdutyfr,reply
timidlyslime,boohooman,reply
naitasnaito,astrogaminguk,reply
headspinner496,callofdutyuk,reply
arthurtissot3,nvidiageforcefr,reply
vapids_,callofdutyuk,reply
kiernansells,kontrolfreek,reply
deerockefeller,mikeeeg10,reply
rasengan_57,callofdutyfr,reply
drzentron,nvidiageforceuk,reply
missmindyrocks,callofdutyuk,reply
nainvlys,nvidiageforcefr,reply
immortalgengar,threeuk,reply
strat_leo,callofdutyfr,reply
feverszn,callofdutyuk,reply
bwmboom,callofdutyuk,reply
banssz,kontrolfreek,reply
moe_izzo,astrogaming,reply
officialcofresh,callofdutyuk,reply
jblicker_,callofdutyde,reply
jacksondubois,kontrolfreek,reply
greigo_uk,astrogaminguk,reply
aliascomrade,callofdutyuk,reply
banssz,astrogaminguk,reply
extreme1333,callofdutyuk,reply
easty__,tobjizzle,reply
rywerr,sera_76_,reply
dd_glet,callofdutyfr,reply
buz26,boohooman,reply
eon_sikage,nvidiageforcefr,reply
m93psg,callofdutyfr,reply
ethan_lyon05,callofdutyuk,reply
mentalmatt14,threeuk,reply
m_harri10,callofdutyuk,reply
8adam6,callofdutyuk,reply
triveck,astrogaming,reply
sewsh_,nvidiageforceuk,reply
looo877,scuffrance,reply
hollie187,astrogaminguk,reply
jojonaranjo,callofdutyuk,reply
deerockefeller,callofdutyuk,reply
jacko7211games,callofdutyuk,reply
hugo_d_roger15,callofdutyfr,reply
berlin__tm,thywe1rdskull,reply
naitasnaito,callofdutyuk,reply
cleanmyliver,callofdutyuk,reply
_pogbabanana_,scuffrance,reply
alexceptional_,nvidiageforcefr,reply
iaintheoracle,threeuk,reply
erwann_mnd,scuffrance,reply
meme_dad1,nvidiageforceuk,reply
venom_2099,callofdutyuk,reply
jonaldroseph,callofdutyuk,reply
maegameuze,callofdutyfr,reply
d3vx,nvidiageforcede,reply
claymxres,callofdutyuk,reply
frosttiv,callofdutyuk,reply
gerkenjayson,astrogaming,reply
classicjrb,callofdutyuk,reply
mooki,nvidiageforcefr,reply
foedoecuhz,callofdutyuk,reply
zellf_,nvidiageforcefr,reply
joao_v_teixeira,threeuk,reply
smurfrocket360,kontrolfreek,reply
gabyx74,callofdutyfr,reply
leska936,rk_officiel77,reply
no_ziia,scuffrance,reply
mrfavlax,nvidiageforcefr,reply
raphaeelllll,nvidiageforcefr,reply
bobbyteb,callofduty,reply
smurfrocket360,astrogaming,reply
osmanpremier,callofdutyfr,reply
tuvevuarmabeat,nvidiageforcefr,reply
itsheyseuss,callofdutyuk,reply
keilinotkhkbkok,callofdutyuk,reply
infos_amine,callofdutyfr,reply
alexismlhb,callofdutyfr,reply
kidomaru_,karamelisation,reply
littlepurple_,nvidiageforcefr,reply
pebblesrockstar,callofdutyuk,reply
akinite041,nvidiageforcefr,reply
wajathehat,callofdutyuk,reply
oroo2000,nvidiageforceuk,reply
basureropiter,kontrolfreekes,reply
iamsja15,callofdutyuk,reply
joanmegstar,callofdutyuk,reply
itscoachizzo,callofdutyuk,reply
godie7734,astrogaming,reply
keithjohnson28,kontrolfreek,reply
ced14354347,scuffrance,reply
_mistinguette__,nvidiageforcefr,reply
joanmegstar,astrogaminguk,reply
riptidetheman,callofdutyuk,reply
zozo_n13,scuffrance,reply
uduxbl,callofdutyuk,reply
tristanchastai1,callofdutyuk,reply
bodsau,callofdutyuk,reply
dominicthemap,threeuk,reply
bozothejew,astrogaming,reply
mattygreen95,callofdutyuk,reply
ionicspark300,astrogaminguk,reply
e_erkaynar,callofdutyuk,reply
melkyson908,callofdutyuk,reply
strongkieran,callofdutyuk,reply
your_uncle_mo,nvidiageforceuk,reply
dxdplay,nvidiageforcede,reply
bchaps23,callofdutyuk,reply
zozo_n13,callofdutyfr,reply
riptidetheman,callofdutyuk,reply
dendropoly,saikoshiinyt,reply
tobylewiss,callofdutyuk,reply
elishaa95,threeuk,reply
avecbbh,callofdutyfr,reply
arnaud070,nvidiageforcefr,reply
urmompussyjuice,callofdutyuk,reply
karamelisation,kidomaru_,reply
ch1p_vodka,scuffrance,reply
stiltner_justin,callofdutyuk,reply
joanmegstar,boohooman,reply
valceanuvlad,callofdutyuk,reply
blindmin2,velveit6,reply
z3ngis,scuffrance,reply
jdeavh,callofdutyfr,reply
jowy1997,callofdutyes,reply
josephhuntez,threeuk,reply
brawlerdood,callofdutyuk,reply
colin_caban,kontrolfreek,reply
yanistote,callofdutyfr,reply
nawakbreizh,callofdutyfr,reply
melkyson908,nvidiageforceuk,reply
fubukizzz,callofdutyfr,reply
sparkzgfx,callofdutyuk,reply
lumaylo5,papajohnsuk,reply
michaelgaynor6,nvidiageforceuk,reply
kevinford314,callofdutyuk,reply
loxtaaz_,scuffrance,reply
leveluprob,callofdutyuk,reply
ch71sm,callofdutyuk,reply
thomas_pittouf,scuffrance,reply
rahanmiah786,callofdutyuk,reply
rootsandwings1,callofdutyuk,reply
itsukiii_0o0,nvidiageforcefr,reply
lucaslafouine,nvidiageforcefr,reply
saintahv,callofdutyuk,reply
syimmy23,mrxsoki,reply
niall_103,callofdutyuk,reply
raizel73097329,kontrolfreekes,reply
retroalbs,callofdutyuk,reply
skilfulmoose,kontrolfreek,reply
delacroc95,csolisgalindo,reply
covertrecon,callofdutyuk,reply
david_gross13,nvidiageforceuk,reply
xxdarkcreeper,nvidiageforcefr,reply
thetravisgore,zedaya,reply
tw_neykan,nvidiageforcefr,reply
20deadpool2020,astrogaming,reply
samiratv9,callofdutyfr,reply
greigo_uk,threeuk,reply
djgearofficiel,scuffrance,reply
leetansimonis,nvidiageforceuk,reply
thiefounitcho,scuffrance,reply
rilaxx___,scuffrance,reply
keygs1,kontrolfreek,reply
mattygreen95,threeuk,reply
xan___der,scuffrance,reply
player2901,playstationde,reply
mistermanssb,callofdutyuk,reply
iwaslikemiliooo,kontrolfreek,reply
vx_pig9954_xv,nvidiageforceuk,reply
thibauttht,callofdutyfr,reply
aluccci,callofdutyuk,reply
maic403,nvidiageforcede,reply
overtheclock_de,nvidiageforcede,reply
xdarkshadowzz,nvidiageforceuk,reply
commando_bender,nvidiageforcefr,reply
mona_iisa,callofdutyuk,reply
surinachnoah,nvidiageforcefr,reply
xapharu35,nvidiageforcefr,reply
swankaonmixer,callofdutyuk,reply
doublecrash217,callofdutyuk,reply
randomshitgamer,nvidiageforcede,reply
gavmaffas,callofdutyuk,reply
filthynormie,callofdutyuk,reply
brazegikes,callofdutyuk,reply
sebas_tx,callofdutyuk,reply
samboii971,nvidiageforceuk,reply
dinanhrapovic,threeuk,reply
lil_surimi,scuffrance,reply
badgalgamer,astrogaming,reply
anaya86000,scuffrance,reply
masheduplunn,callofdutyuk,reply
gtrkunn,scuffrance,reply
theeantoine,callofdutyfr,reply
borjichuela,callofdutyes,reply
k_ribou9,nvidiageforcefr,reply
sepharad_,callofdutyes,reply
cavacomathieu,nvidiageforcefr,reply
reposistion,callofdutyuk,reply
slattbeaned,callofdutyuk,reply
nastyoof,callofdutyde,reply
katiee_potts,callofdutyuk,reply
rogerthat828,callofdutyuk,reply
breikosr,kontrolfreekes,reply
bust3dknukl3s,iwaslikemiliooo,reply
_patrick_hughes,callofdutyuk,reply
reetsila,nvidiageforcefr,reply
skiddybubble604,nvidiageforcefr,reply
strikecim,callofdutyfr,reply
thomaslunet,nvidiageforcefr,reply
fabiocanale2,callofdutyfr,reply
schweitzachary,boohooman,reply
xan___der,nvidiageforcefr,reply
d_emre09,nvidiageforcefr,reply
bysnakechaweyy,scuffrance,reply
pepitochoco51,scuffrance,reply
rhyshudson2,callofdutyuk,reply
_klinters,callofdutyuk,reply
dclined12,callofdutyuk,reply
henry_izuma70,kontrolfreekes,reply
flamentyohan,scuffrance,reply
beveto87,callofdutyuk,reply
snakebitejg,astrogaming,reply
winzies,astrogaminguk,reply
official_falco,callofdutyuk,reply
megalink24,callofdutyuk,reply
neoviaaa,callofdutyfr,reply
beveto87,callofdutyuk,reply
alohablast1,kontrolfreek,reply
wardley24wrx,callofdutyuk,reply
trunksom,callofdutyfr,reply
whoisslimm,callofdutyuk,reply
winzies,callofdutyuk,reply
20deadpool2020,kontrolfreek,reply
ren25859275,callofdutyuk,reply
mrsaibat,callofdutyfr,reply
dannparkinson09,declanmccarthyy,reply
xemontx,astrogaming,reply
whoisslimm,callofdutyuk,reply
florian_vinatos,callofdutyfr,reply
obzyer,geekstoredotcom,reply
neoviaaa,scuffrance,reply
jaxcia,nvidiageforcefr,reply
grandeepapiii,callofdutyuk,reply
snaizz_v1,nvidiageforcefr,reply
erfinllen,nvidiageforcees,reply
therealslimbenj,nvidiageforcefr,reply
jayruii,callofdutyuk,reply
bigmanprypry,callofdutyuk,reply
cristimp_16,callofdutyuk,reply
ramzic_13,callofdutyfr,reply
outtersideaaron,boohooman,reply
samboii971,astrogaming,reply
clemd64,callofdutyfr,reply
curdzfr,callofdutyfr,reply
lebakaclem,nvidiageforcefr,reply
smayacab,callofdutyfr,reply
naseku03,nvidiageforcefr,reply
goshouin,callofdutyuk,reply
karna_power,callofdutyfr,reply
motherfuccer,nvidiageforceuk,reply
jibby25,magz_gg,reply
marysiazbo,callofdutyfr,reply
greigo_uk,boohooman,reply
stevygail,nvidiageforcefr,reply
victorfoley14,nvidiageforcefr,reply
matde95690,callofdutyfr,reply
bobbyreynolds89,callofdutyuk,reply
calatayud_96,mrxsoki,reply
grompf01,nvidiageforcefr,reply
therealkree1k,trebeast97,reply
taniiabp,callofdutyes,reply
xsabrina23x,callofdutyuk,reply
lyonnos,nvidiageforcefr,reply
jdude138,kontrolfreek,reply
12steffano,callofdutyuk,reply
treeyz_,callofdutyde,reply
danielm0987,boohooman,reply
jaxcia,nvidiageforceuk,reply
ichross,callofdutyfr,reply
blackmightyduck,astrogaming,reply
demonlordyt,creeps0000,reply
yuriel_live,callofdutyuk,reply
parifranco8,callofdutyuk,reply
magz_gg,astrogaming,reply
24kaurc,callofdutyuk,reply
ufallb4me,geekstoredotcom,reply
monsterz86,callofdutyfr,reply
youtube_altar,callofdutyfr,reply
alligatorsimply,callofdutyuk,reply
koorni57,callofdutyfr,reply
jaxcia,nvidiageforcees,reply
drmhk89,mrxsoki,reply
ab37960283,threeuk,reply
thetanman_01,kontrolfreek,reply
daz3600,callofdutyuk,reply
noumanaltaf,callofdutyuk,reply
laurard_x,callofdutyuk,reply
pyrophorique,nvidiageforcefr,reply
michigansupreme,callofdutyuk,reply
declanmccarthyy,dannparkinson09,reply
ywainbreizh,callofdutyfr,reply
bruck408,callofdutyuk,reply
dementedsquire7,callofdutyuk,reply
pyrexvisionz,callofdutyuk,reply
archange341,nvidiageforcefr,reply
psychouknas666,astrogaming,reply
jmb_cr7,callofdutyuk,reply
jasminefulcher9,astrogaminguk,reply
mcuocco,callofdutyuk,reply
thegtagodfather,threeuk,reply
lucaslafouine,scuffrance,reply
mynameizfuzz,threeuk,reply
jordanewcombe15,kontrolfreek,reply
silteur1,nvidiageforcefr,reply
beccamurph14,callofdutyuk,reply
imhydroo_,scuffrance,reply
ggleafy,callofdutyfr,reply
jonatthaannnn23,callofdutyuk,reply
perezthrse,scuffrance,reply
yoda1331,nvidiageforcefr,reply
ipabs,nvidiageforceuk,reply
ulisesarredond9,nvidiageforceuk,reply
xgunships,kontrolfreek,reply
lefebvreaureli6,callofdutyfr,reply
danielm0987,astrogaming,reply
imnotcharu,callofdutyuk,reply
shesazombee,astrogaminguk,reply
lightngmccream,callofdutyuk,reply
domobellezza3,thijaa,reply
xryanrampage,callofdutyuk,reply
quantum_xipher,callofdutyuk,reply
albrk_r,nvidiageforcefr,reply
xtysonx12,callofdutyuk,reply
crftoso,callofdutyuk,reply
vinewood_motors,threeuk,reply
jisorcerer,callofdutyuk,reply
jasonmimms35,threeuk,reply
frostbitecaps,nvidiageforceuk,reply
sxxvagee,callofdutyfr,reply
kittykatclaire,astrogaminguk,reply
gowmills,astrogaming,reply
wolfiustwitch,nvidiageforcefr,reply
bennyftw32,callofdutyuk,reply
mr_head_glitch,callofdutyuk,reply
goldthegod59,nvidiageforcefr,reply
scouserkim,papajohnsuk,reply
shelbo87,papajohnsuk,reply
tjthespiffkid,callofdutyuk,reply
mamadiarieslivx,boohooman,reply
greatest_hokage,nvidiageforceuk,reply
r4lph0,callofdutyes,reply
sutibn,callofdutyuk,reply
yselb3a,boohooman,reply
emopakfn,scuffrance,reply
rhinoshaund_vi,callofdutyuk,reply
1620kimetsu,kontrolfreek,reply
polarraptor_,callofdutyuk,reply
crash_saix,callofdutyfr,reply
perezthrse,astrogamingfr,reply
callmescorpion_,kontrolfreek,reply
yselb3a,callofdutyuk,reply
niggadaaaamn,nvidiageforcefr,reply
kurokos_,nvidiageforcefr,reply
osmvn_,callofdutyfr,reply
chris54216695,astrogaming,reply
pat_cunningham,astrogaminguk,reply
stevenjefkins,callofdutyuk,reply
capazdan,threeuk,reply
malikibby786,threeuk,reply
irishangel_pw,callofdutyuk,reply
lusetac,callofdutyfr,reply
lefebvreaureli6,callofdutyfr,reply
joshmarriott99,threeuk,reply
kilonova777,callofdutyuk,reply
xjam0x,astrogaming,reply
ttaraferrer,callofdutyuk,reply
yselb3a,astrogaminguk,reply
actuallycosmiic,callofdutyuk,reply
pat_cunningham,callofdutyuk,reply
scruz6160,callofdutyuk,reply
itzcometzz,callofdutyuk,reply
aciborgs,nvidiageforcefr,reply
balec00,kontrolfreek,reply
actuallycosmiic,nvidiageforceuk,reply
leyshonusmc,callofdutyuk,reply
freesace,callofdutyuk,reply
taherkothari1,threeuk,reply
vidoctannenbul,nvidiageforcefr,reply
elucasharon,nvidiageforcede,reply
treaders7,threeuk,reply
djellatine,nvidiageforcefr,reply
holajuanmontoya,callofdutyuk,reply
riyaszera,callofdutyfr,reply
ffehsan,threeuk,reply
doudeglou,callofdutyfr,reply
jwills4o5,callofdutyuk,reply
samwatts98,threeuk,reply
ffsjplay,astrogaming,reply
abimael_molina,callofdutyes,reply
somebod09319749,kontrolfreek,reply
jmappelcamille,callofdutyfr,reply
mcqueeerr,kontrolfreek,reply
fenerbilo,callofdutyfr,reply
thomastlq,callofdutyuk,reply
greatest_hokage,asolxno,reply
mrspacys,nvidiageforcefr,reply
jooraceituno,callofdutyes,reply
ghasbazz,callofdutyuk,reply
synqall,callofdutyuk,reply
tokyosensui,nvidiageforceuk,reply
osendyy,callofdutyuk,reply
sevalle013,nvidiageforceuk,reply
musicprodigy13,callofdutyuk,reply
alexisoffer,grompf01,reply
itsrose_g,comedybyaj,reply
gm47_,kontrolfreek,reply
arkayzvisuals,nvidiageforcefr,reply
cajundaddyaddy,callofdutyuk,reply
beanbeater0,callofdutyuk,reply
svrandsy1,threeuk,reply
bretillia,callofdutyuk,reply
zero_toierance,callofdutyuk,reply
emopakfn,nvidiageforcefr,reply
gastrocole,callofdutyuk,reply
erichtofen2,nvidiageforcefr,reply
itsmecallyc,threeuk,reply
erkovichit,nvidiageforcefr,reply
rslashsksksk,threeuk,reply
dylhd_,callofdutyuk,reply
rerek28,nvidiageforcefr,reply
samclarkuk,nvidiageforceuk,reply
eternal_orchid,nvidiageforcefr,reply
react_dk,osendyy,reply
fhigitoz,callofdutyfr,reply
mrmartins__,graphistah,reply
seannnvt,deejayjollyjudd,reply
uppybig,astrogaminguk,reply
garasebastien,callofdutyfr,reply
johnny_45,callofdutyuk,reply
tbabyswaglord,boohooman,reply
hugopll17,callofdutyfr,reply
kojecat,astrogaminguk,reply
red_rose327,astrogaming,reply
t__rawww23,callofdutyuk,reply
ghasbazz,nvidiageforceuk,reply
vtheestuffer,callofdutyuk,reply
shellsnodee,ogxchiefpotters,reply
super_swearls,callofdutyuk,reply
andrewmorrisond,callofdutyuk,reply
bobzta6994,callofdutyuk,reply
meganhun678,boohooman,reply
adhnank,callofdutyuk,reply
swiresss,callofdutyuk,reply
tommygreaves__,threeuk,reply
kantorox90,nvidiageforcefr,reply
czerwinski76,nvidiageforcefr,reply
jajam002,nvidiageforcefr,reply
thefrostback,blackmightyduck,reply
dmratto,callofdutyuk,reply
glopeur,callofdutyfr,reply
kojecat,papajohnsuk,reply
themostkillingx,nvidiageforcefr,reply
alex_t_02,callofdutyuk,reply
rajinobi,callofdutyfr,reply
asertus76,nvidiageforcefr,reply
caporale_ryan,nvidiageforceuk,reply
uppybig,callofdutyuk,reply
splcytacoman,callofdutyuk,reply
grandgusanoog,callofdutyuk,reply
no__tka,scuffrance,reply
tokyonaut,nvidiageforcefr,reply
raxyah,callofdutyfr,reply
meganhun678,astrogaminguk,reply
snowversio,callofdutyuk,reply
glopeur,nvidiageforcefr,reply
uberwatch,papajohnsuk,reply
randomsquarexd,callofdutyuk,reply
tehkiffan,nvidiageforcefr,reply
meric_vrts,callofdutyde,reply
meganhun678,callofdutyuk,reply
soullucid555,callofdutyuk,reply
tiranaunau,nvidiageforcefr,reply
grimnrm,nvidiageforcefr,reply
jacobbpeak,callofdutyuk,reply
elmatt33,nvidiageforcefr,reply
gre_jamie2,boohooman,reply
grimmaxiom,callofdutyuk,reply
tearinmylipp,callofdutyuk,reply
muppetkyle,callofdutyuk,reply
gameinfotv1,playstationde,reply
jalolo16,scuffrance,reply
haribo913,callofdutyfr,reply
tehkiffan,scuffrance,reply
thecadenfoster,nvidiageforceuk,reply
missawzeppeli,nvidiageforcefr,reply
monaco_valentin,nvidiageforcefr,reply
wolfderkino,callofdutyuk,reply
theamoxy,callofdutyuk,reply
jstanny90,boohooman,reply
snakewthahat,callofdutyuk,reply
anaouqalbi,callofdutyfr,reply
perezthrse,nvidiageforcefr,reply
skraccio,matthewk1021,reply
regz805,callofdutyuk,reply
lullix9,nvidiageforcefr,reply
potusjcp,callofdutyuk,reply
vidalcelestin,nvidiageforcefr,reply
aliouk_,nvidiageforcefr,reply
mehd1cament,nvidiageforcefr,reply
asvoxx,rajinobi,reply
franyo022,callofdutyes,reply
jrdsierra3,callofdutyuk,reply
vlrzy,callofdutyuk,reply
mcflyinca,kontrolfreek,reply
therealmafoa,callofdutyuk,reply
taberke,kontrolfreek,reply
maxip0211,callofdutyde,reply
kojecat,boohooman,reply
caiiiidus,callofdutyuk,reply
lasauceetleriz,scuffrance,reply
og_ro_rvd,callofdutyuk,reply
oryznn,callofdutyfr,reply
pactomega,callofdutyuk,reply
rumcajcous,kontrolfreek,reply
geraraujo03,kontrolfreek,reply
neff_zero_miedo,astrogaming,reply
rpcuerno_,kontrolfreekes,reply
_conmcgarry,threeuk,reply
mummy2arockstar,callofdutyuk,reply
s4ss77,threeuk,reply
juichibantai11,rebchakz,reply
demetri92272234,callofdutyuk,reply
noahdreamhd,callofdutyfr,reply
kiryokuwrites,callofdutyuk,reply
amoriosaa,nvidiageforcede,reply
